iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q2,sd_Q2,E_V2,sd_V2,E_Q3,sd_Q3,E_V3,sd_V3
1251,10.5002,0.048857,47.0862,0.0652338,13.0473,0.377876,71.5067,0.366751,9.155,5.8462,3.29456e+08,5.89538
1252,10.5002,0.0488596,47.0864,0.065241,13.0465,0.377888,71.508,0.366729,9.14777,5.84652,3.29194e+08,5.89485
1253,10.5002,0.0488546,47.0868,0.0652436,13.0461,0.377864,71.5087,0.366717,9.14056,5.84679,3.28934e+08,5.89551
1254,10.5002,0.0488514,47.0871,0.0652456,13.0462,0.37785,71.5076,0.366685,9.13328,5.84717,3.28672e+08,5.8954
1255,10.5003,0.0488519,47.0878,0.0652372,13.0466,0.377837,71.5063,0.366657,9.12601,5.84738,3.28411e+08,5.89527
1256,10.5004,0.0488521,47.0878,0.0652381,13.0472,0.377855,71.5055,0.36665,9.11876,5.84722,3.28169e+08,5.89542
1257,10.5004,0.0488435,47.088,0.0652383,13.0469,0.377827,71.5005,0.366627,9.11153,5.84725,3.27916e+08,5.89606
1258,10.5005,0.0488376,47.088,0.0652446,13.0461,0.377846,71.5002,0.36662,9.1043,5.84731,3.27656e+08,5.8959
1259,10.5005,0.0488397,47.0882,0.0652486,13.0455,0.377913,71.5031,0.36667,9.09712,5.84771,3.27396e+08,5.89616
1260,10.5005,0.0488446,47.089,0.0652512,13.0466,0.377918,71.5068,0.366693,9.08995,5.84832,3.27138e+08,5.89577
1261,10.5005,0.0488392,47.089,0.0652501,13.047,0.377919,71.509,0.366725,9.08279,5.84812,3.26879e+08,5.89551
1262,10.5005,0.0488355,47.0887,0.0652485,13.0465,0.377907,71.5074,0.366752,9.0756,5.84829,3.26624e+08,5.89565
1263,10.5005,0.0488298,47.089,0.0652513,13.046,0.377904,71.5098,0.366778,9.06849,5.84833,3.26366e+08,5.89543
1264,10.5004,0.0488302,47.0891,0.0652559,13.0462,0.377887,71.5185,0.366835,9.06132,5.84774,3.26108e+08,5.89478
1265,10.5005,0.0488254,47.089,0.0652561,13.0463,0.377914,71.5192,0.366874,9.05417,5.84755,3.25852e+08,5.89469
1266,10.5005,0.0488224,47.0889,0.0652674,13.0467,0.377926,71.5199,0.366883,9.04713,5.84913,3.25595e+08,5.89477
1267,10.5004,0.0488195,47.0888,0.0652596,13.0471,0.377891,71.5199,0.366925,9.04001,5.84938,3.25338e+08,5.89536
1268,10.5005,0.0488114,47.0888,0.0652568,13.0465,0.377873,71.5148,0.366895,9.03294,5.84931,3.25082e+08,5.89601
1269,10.5005,0.048804,47.0888,0.065248,13.0454,0.377833,71.511,0.366834,9.0261,5.84935,3.2483e+08,5.8965
1270,10.5005,0.0487982,47.089,0.065237,13.0465,0.37782,71.5128,0.366811,9.01901,5.84929,3.24574e+08,5.8962
1271,10.5006,0.0487922,47.0894,0.0652384,13.0468,0.377768,71.5099,0.366755,9.01225,5.84901,3.24319e+08,5.89585
1272,10.5006,0.0487922,47.089,0.0652389,13.047,0.377739,71.5115,0.366747,9.00553,5.8489,3.24069e+08,5.89632
1273,10.5006,0.0487897,47.0889,0.0652342,13.0463,0.377719,71.5117,0.366732,8.99849,5.84936,3.23817e+08,5.89598
1274,10.5006,0.0487921,47.0887,0.0652359,13.0455,0.37771,71.5117,0.366709,8.99147,5.84991,3.23566e+08,5.8954
1275,10.5007,0.0487948,47.0892,0.0652347,13.0447,0.37772,71.5063,0.366667,8.99074,5.85037,3.23328e+08,5.89546
1276,10.5007,0.0487902,47.0899,0.0652319,13.0437,0.377675,71.5037,0.36663,8.98836,5.85071,3.23075e+08,5.8953
1277,10.5007,0.0487894,47.0896,0.0652289,13.0431,0.377669,71.5002,0.366636,8.98138,5.85029,3.22822e+08,5.89515
1278,10.5007,0.0487824,47.0896,0.0652207,13.0428,0.37766,71.4971,0.36664,8.97436,5.84966,3.22574e+08,5.8953
1279,10.5007,0.0487755,47.0894,0.0652085,13.0423,0.377601,71.4939,0.366636,8.96737,5.84892,3.22323e+08,5.89563
1280,10.5006,0.0487695,47.09,0.0652063,13.0416,0.377572,71.4951,0.36663,8.96039,5.84836,3.22075e+08,5.89596
1281,10.5006,0.0487709,47.0897,0.0652118,13.0406,0.377567,71.492,0.366655,8.95342,5.84796,3.21825e+08,5.89585
1282,10.5007,0.0487693,47.0895,0.0652161,13.0418,0.377569,71.4912,0.366628,8.94645,5.84785,3.21575e+08,5.89527
1283,10.5007,0.048766,47.0893,0.0652203,13.0413,0.377555,71.4958,0.366687,8.93954,5.84799,3.21324e+08,5.89463
1284,10.5006,0.0487652,47.0895,0.0652206,13.0412,0.377554,71.4977,0.366702,8.93258,5.84818,3.21074e+08,5.894
1285,10.5006,0.0487613,47.0897,0.0652205,13.0409,0.377554,71.5024,0.366693,8.92569,5.84807,3.20825e+08,5.89412
1286,10.5005,0.0487547,47.0899,0.0652236,13.041,0.377529,71.5011,0.366659,8.91888,5.84876,3.20575e+08,5.89367
1287,10.5006,0.0487465,47.0893,0.0652223,13.0418,0.377516,71.5002,0.36661,8.91199,5.84898,3.20327e+08,5.89338
1288,10.5006,0.0487454,47.0892,0.0652214,13.0435,0.377537,71.5022,0.366605,8.90507,5.84858,3.20084e+08,5.89287
1289,10.5006,0.0487421,47.0888,0.065222,13.0436,0.37752,71.5033,0.366625,8.89818,5.84826,3.19836e+08,5.89253
1290,10.5006,0.0487404,47.0885,0.0652259,13.0441,0.377498,71.5051,0.366601,8.89129,5.84815,3.19588e+08,5.89201
1291,10.5006,0.0487343,47.0882,0.0652292,13.045,0.377496,71.5119,0.366602,8.88443,5.84739,3.19341e+08,5.89163
1292,10.5006,0.0487337,47.0875,0.0652359,13.0463,0.377552,71.5145,0.366597,8.87765,5.84752,3.19095e+08,5.89198
1293,10.5006,0.0487279,47.0875,0.0652412,13.0468,0.377577,71.5142,0.366574,8.87081,5.84729,3.18849e+08,5.89228
1294,10.5006,0.0487272,47.0872,0.065246,13.047,0.377618,71.513,0.366537,8.86397,5.84724,3.18623e+08,5.89282
1295,10.5007,0.0487254,47.0874,0.0652568,13.047,0.377593,71.5099,0.366517,8.85716,5.84698,3.18384e+08,5.89296
1296,10.5008,0.0487206,47.0868,0.0652485,13.0479,0.377565,71.5051,0.366483,8.85114,5.84649,3.18139e+08,5.89258
1297,10.5008,0.0487113,47.0864,0.0652503,13.0501,0.377582,71.5029,0.366436,8.84501,5.84681,3.17896e+08,5.89245
1298,10.5008,0.0487056,47.0861,0.065249,13.05,0.377546,71.5032,0.366379,8.83824,5.84676,3.17652e+08,5.89241
1299,10.5008,0.0487039,47.0859,0.0652498,13.0501,0.377525,71.5024,0.366335,8.83159,5.84692,3.17416e+08,5.89314
1300,10.5009,0.0486948,47.0861,0.0652443,13.0499,0.377506,71.5002,0.366304,8.82486,5.8472,3.17172e+08,5.8929
1301,10.5008,0.0486876,47.0864,0.0652372,13.05,0.377495,71.4986,0.366264,8.81816,5.84732,3.16928e+08,5.8925
1302,10.5009,0.048683,47.0865,0.0652368,13.0498,0.377482,71.4981,0.36623,8.81143,5.847,3.16685e+08,5.89206
1303,10.5009,0.048681,47.0869,0.0652421,13.0487,0.377521,71.4991,0.366203,8.80468,5.8472,3.16442e+08,5.89171
1304,10.5009,0.0486828,47.0875,0.0652433,13.0487,0.377504,71.5027,0.366191,8.79795,5.84745,3.16202e+08,5.89191
1305,10.5009,0.0486761,47.088,0.0652447,13.0478,0.377509,71.5033,0.366165,8.79146,5.84756,3.15974e+08,5.89194
1306,10.501,0.0486706,47.0885,0.0652372,13.0469,0.377496,71.5009,0.36619,8.78474,5.84729,3.15732e+08,5.89213
1307,10.501,0.0486678,47.0893,0.0652374,13.0469,0.377482,71.5015,0.366236,8.77803,5.84711,3.15493e+08,5.89277
1308,10.501,0.0486654,47.0897,0.0652417,13.0462,0.377461,71.5017,0.366189,8.77137,5.84777,3.15252e+08,5.89248
1309,10.501,0.0486594,47.0898,0.0652448,13.0454,0.377509,71.4973,0.366142,8.76521,5.84878,3.15012e+08,5.89188
1310,10.501,0.0486577,47.0898,0.0652462,13.0453,0.377561,71.4931,0.366141,8.75856,5.84852,3.14772e+08,5.89148
1311,10.501,0.0486531,47.0899,0.0652463,13.0447,0.37762,71.4873,0.366124,8.75189,5.84807,3.14595e+08,5.89182
1312,10.5011,0.0486433,47.0905,0.0652433,13.044,0.377581,71.4844,0.366098,8.74524,5.84803,3.14361e+08,5.89165
1313,10.5011,0.0486357,47.0911,0.0652403,13.0444,0.377601,71.479,0.366071,8.73862,5.84795,3.14124e+08,5.89161
1314,10.5011,0.0486309,47.0915,0.0652461,13.0457,0.377601,71.4791,0.366049,8.73342,5.84877,3.1526e+08,5.89174
1315,10.5011,0.048629,47.0914,0.065248,13.046,0.377609,71.4805,0.366066,8.72693,5.84885,3.15021e+08,5.8913
1316,10.5011,0.0486267,47.0908,0.0652504,13.0453,0.377571,71.481,0.366108,8.72032,5.84817,3.14783e+08,5.89106
1317,10.5011,0.0486252,47.0908,0.0652542,13.0444,0.37762,71.4768,0.366091,8.71385,5.8481,3.14549e+08,5.89126
1318,10.5011,0.0486266,47.0912,0.0652541,13.0438,0.377626,71.4831,0.366111,8.70728,5.84815,3.14316e+08,5.89102
1319,10.5011,0.0486217,47.0915,0.0652558,13.0441,0.377651,71.4845,0.36609,8.70072,5.84863,3.14079e+08,5.89062
1320,10.501,0.0486233,47.0913,0.0652496,13.0459,0.377728,71.4863,0.366075,8.69415,5.84862,3.13843e+08,5.89055
1321,10.501,0.0486208,47.0917,0.065254,13.0461,0.377729,71.4852,0.366107,8.68759,5.84907,3.13611e+08,5.8913
1322,10.501,0.0486146,47.0918,0.0652656,13.0453,0.377767,71.4841,0.366102,8.68104,5.84896,3.13375e+08,5.89117
1323,10.5011,0.0486131,47.0916,0.0652751,13.0456,0.377804,71.4838,0.366098,8.67448,5.84875,3.1314e+08,5.89071
1324,10.5011,0.0486142,47.0918,0.0652758,13.0452,0.37783,71.4858,0.36611,8.66796,5.84865,3.12904e+08,5.88956
1325,10.5011,0.0486113,47.0922,0.0652863,13.0445,0.377844,71.4889,0.366149,8.66142,5.84846,3.12668e+08,5.88901
1326,10.5011,0.0486106,47.0916,0.0652936,13.0446,0.377886,71.4903,0.366169,8.65491,5.84779,3.12432e+08,5.88964
1327,10.5011,0.0486056,47.0914,0.0652831,13.0445,0.377876,71.4904,0.366199,8.64981,5.84822,3.12202e+08,5.88978
1328,10.5012,0.0485996,47.0912,0.0652774,13.0435,0.377825,71.4881,0.366203,8.64331,5.8476,3.11975e+08,5.88945
1329,10.5012,0.0486011,47.0914,0.0652719,13.044,0.377824,71.4889,0.366216,8.63683,5.84718,3.11785e+08,5.88974
1330,10.5013,0.0486019,47.0914,0.0652718,13.0457,0.377789,71.4867,0.366206,8.63034,5.84647,3.11555e+08,5.88973
1331,10.5015,0.0486031,47.0916,0.0652712,13.0459,0.377752,71.4812,0.366229,8.62389,5.84705,3.11326e+08,5.88927
1332,10.5015,0.0486041,47.0913,0.0652696,13.0457,0.377726,71.4817,0.366228,8.61743,5.84721,3.1119e+08,5.88914
1333,10.5014,0.0486051,47.0913,0.0652599,13.0455,0.377676,71.4807,0.366202,8.61102,5.84692,3.10977e+08,5.88936
1334,10.5013,0.0486025,47.0914,0.0652498,13.0448,0.37768,71.4808,0.366211,8.60462,5.84681,3.10744e+08,5.88938
1335,10.5012,0.048599,47.0916,0.0652459,13.0442,0.377671,71.4797,0.366212,8.59825,5.847,3.10513e+08,5.88915
1336,10.5012,0.0485931,47.0909,0.0652473,13.045,0.377702,71.4789,0.366224,8.59188,5.84722,3.10289e+08,5.88942
1337,10.5013,0.048588,47.0911,0.0652493,13.0452,0.377709,71.4756,0.366235,8.5855,5.8467,3.10066e+08,5.88885
1338,10.5013,0.0485854,47.0909,0.0652434,13.0451,0.377683,71.4735,0.366186,8.57912,5.84662,3.09835e+08,5.88791
1339,10.5013,0.048584,47.0911,0.0652377,13.0445,0.377652,71.4717,0.366132,8.57273,5.84658,3.0961e+08,5.88798
1340,10.5013,0.0485921,47.0907,0.0652367,13.046,0.377655,71.4731,0.366081,8.56644,5.84691,3.09384e+08,5.8879
1341,10.5012,0.0485997,47.0905,0.0652351,13.0463,0.37763,71.4733,0.366064,8.56012,5.84684,3.09186e+08,5.88804
1342,10.5012,0.0486149,47.0908,0.0652337,13.0456,0.377611,71.4743,0.366096,8.55382,5.84692,3.08961e+08,5.88819
1343,10.5012,0.0486217,47.0914,0.0652352,13.0451,0.377623,71.4719,0.366099,8.54811,5.84669,3.08734e+08,5.88852
1344,10.5012,0.04863,47.0916,0.0652326,13.0444,0.377615,71.4685,0.366137,8.54189,5.84704,3.08505e+08,5.8884
1345,10.501,0.0486286,47.0916,0.0652338,13.0431,0.377626,71.4671,0.366133,8.53565,5.84689,3.08276e+08,5.88784
1346,10.501,0.048631,47.0915,0.0652348,13.0431,0.377607,71.469,0.366116,8.52941,5.84703,3.08047e+08,5.88713
1347,10.5009,0.0486384,47.0913,0.0652317,13.0432,0.377572,71.4701,0.366108,8.52313,5.84788,3.07819e+08,5.88731
1348,10.5009,0.0486449,47.091,0.0652378,13.0434,0.377529,71.471,0.366091,8.51685,5.84803,3.07591e+08,5.88725
1349,10.5009,0.048652,47.0912,0.0652415,13.0445,0.377507,71.4765,0.366079,8.51059,5.8479,3.07365e+08,5.88731
1350,10.5009,0.0486586,47.091,0.0652378,13.0444,0.377495,71.479,0.366089,8.50489,5.84789,3.07139e+08,5.88794
1351,10.5008,0.0486659,47.0911,0.0652369,13.0438,0.377549,71.478,0.366121,8.49874,5.84877,3.06912e+08,5.88783
1352,10.5007,0.0486692,47.0914,0.0652405,13.0431,0.377526,71.4792,0.366143,8.49253,5.84879,3.06686e+08,5.88737
1353,10.5006,0.048673,47.0917,0.0652402,13.0424,0.377544,71.479,0.366136,8.48633,5.849,3.06474e+08,5.88835
1354,10.5006,0.0486665,47.0916,0.0652424,13.0421,0.377607,71.4803,0.366152,8.48008,5.84886,3.06248e+08,5.88855
1355,10.5007,0.0486587,47.0918,0.0652462,13.0414,0.377561,71.476,0.366132,8.47394,5.84914,3.06023e+08,5.88821
1356,10.5007,0.0486521,47.0919,0.0652372,13.0411,0.377499,71.4754,0.366134,8.46773,5.84921,3.05797e+08,5.88811
1357,10.5006,0.048652,47.0914,0.0652281,13.0421,0.377493,71.4747,0.36614,8.4615,5.84835,3.05978e+08,5.8887
1358,10.5007,0.04865,47.0916,0.0652276,13.0431,0.377483,71.4732,0.366134,8.45603,5.848,3.05754e+08,5.88816
1359,10.5007,0.0486517,47.0912,0.0652291,13.0438,0.37748,71.4727,0.366145,8.44981,5.84794,3.0553e+08,5.88771
1360,10.5007,0.0486468,47.091,0.0652246,13.0442,0.377457,71.4761,0.366185,8.44362,5.84778,3.05307e+08,5.88758
1361,10.5007,0.0486407,47.0911,0.0652291,13.0447,0.377425,71.4792,0.366194,8.43743,5.8472,3.05084e+08,5.88753
1362,10.5008,0.0486343,47.0915,0.0652318,13.0448,0.377406,71.4794,0.366236,8.43125,5.84727,3.04889e+08,5.88793
1363,10.5008,0.0486322,47.0916,0.0652247,13.0442,0.377381,71.4787,0.366205,8.42509,5.84694,3.04674e+08,5.88849
1364,10.5008,0.0486328,47.0919,0.0652169,13.0442,0.377354,71.4806,0.366202,8.41892,5.8469,3.04458e+08,5.88897
1365,10.5009,0.0486311,47.0918,0.0652132,13.0444,0.377326,71.4768,0.366192,8.41277,5.84658,3.04242e+08,5.88944
1366,10.5009,0.0486264,47.0918,0.0652089,13.0451,0.377297,71.4746,0.366178,8.42031,5.84632,3.04024e+08,5.88979
1367,10.5009,0.0486211,47.0922,0.0652016,13.0451,0.377298,71.4731,0.366131,8.41416,5.84574,3.03807e+08,5.89007
1368,10.501,0.0486165,47.0924,0.065203,13.0444,0.377239,71.4727,0.366144,8.40987,5.84601,3.03604e+08,5.89004
1369,10.501,0.0486141,47.0927,0.0651999,13.0442,0.37719,71.4712,0.366118,8.40377,5.84606,3.03422e+08,5.88982
1370,10.501,0.0486104,47.0931,0.0652021,13.0448,0.37714,71.4743,0.366119,8.39765,5.84579,3.03201e+08,5.88929
1371,10.5011,0.0486045,47.0929,0.0652,13.0449,0.377084,71.4743,0.366119,8.39155,5.84526,3.02981e+08,5.88924
1372,10.5011,0.0485993,47.0932,0.0651967,13.0445,0.377069,71.4725,0.366103,8.38596,5.84492,3.0276e+08,5.88909
1373,10.5011,0.0485938,47.0937,0.0651981,13.0446,0.377094,71.4799,0.366124,8.37987,5.84523,3.02555e+08,5.88941
1374,10.5011,0.0486105,47.0943,0.0652051,13.0445,0.37707,71.4817,0.366126,8.37386,5.84516,3.02343e+08,5.88979
1375,10.501,0.0486314,47.0944,0.0651996,13.0451,0.377067,71.4822,0.366147,8.36787,5.84531,3.02124e+08,5.88956
1376,10.501,0.0486611,47.0943,0.065193,13.0454,0.377048,71.4802,0.366166,8.36191,5.84558,3.01906e+08,5.88931
1377,10.501,0.0487034,47.0939,0.0651882,13.0453,0.377039,71.4752,0.366165,8.35635,5.84586,3.01687e+08,5.88899
1378,10.5009,0.0487344,47.0942,0.0651836,13.0451,0.377036,71.475,0.36617,8.35183,5.84591,3.0147e+08,5.88868
1379,10.5009,0.0487535,47.0943,0.0651844,13.0447,0.377058,71.4798,0.366158,8.34592,5.84596,3.01252e+08,5.88876
1380,10.5008,0.0487836,47.0945,0.0651926,13.0434,0.377079,71.4772,0.366151,8.34211,5.84655,3.01034e+08,5.88833
1381,10.5008,0.0488118,47.0947,0.0651902,13.0426,0.377058,71.4779,0.366161,8.3362,5.84693,3.00817e+08,5.88859
1382,10.5007,0.0488528,47.0947,0.0651918,13.0429,0.377031,71.4794,0.366156,8.33025,5.84754,3.00599e+08,5.8877
1383,10.5007,0.0488825,47.0953,0.065189,13.0426,0.377023,71.4778,0.366169,8.3243,5.84773,3.00383e+08,5.88734
1384,10.5007,0.0489147,47.096,0.0651865,13.0433,0.377012,71.4754,0.366206,8.31835,5.84711,3.00166e+08,5.88739
1385,10.5006,0.0489534,47.0964,0.0651963,13.0437,0.377023,71.4734,0.366205,8.31251,5.84716,3.29565e+08,5.88859
1386,10.5006,0.0489861,47.0963,0.0651934,13.0441,0.377021,71.4694,0.366177,8.30658,5.84674,3.29337e+08,5.88904
1387,10.5006,0.0490169,47.0958,0.0651954,13.0438,0.377019,71.469,0.366139,8.30071,5.847,3.29104e+08,5.88918
1388,10.5005,0.049043,47.0958,0.0651897,13.0442,0.377008,71.4687,0.366143,8.2948,5.84685,3.28867e+08,5.88925
1389,10.5005,0.0490689,47.0957,0.0651803,13.0449,0.377037,71.466,0.366161,8.2889,5.84688,3.28661e+08,5.88967
1390,10.5005,0.0490969,47.0957,0.0651771,13.0457,0.377043,71.4623,0.366137,8.28304,5.84722,3.28427e+08,5.88948
1391,10.5004,0.0491309,47.0957,0.0651805,13.0456,0.377015,71.4675,0.366175,8.27721,5.84752,3.28191e+08,5.88891
1392,10.5004,0.0491554,47.0958,0.0651783,13.045,0.377041,71.471,0.366197,8.27133,5.84783,3.28018e+08,5.88922
1393,10.5003,0.0491824,47.0955,0.0651821,13.0455,0.377071,71.4727,0.366235,8.26558,5.84864,3.27784e+08,5.88941
1394,10.5002,0.0492165,47.0958,0.0651869,13.0456,0.377103,71.4689,0.366261,8.25977,5.84914,3.27549e+08,5.88974
1395,10.5002,0.0492463,47.0957,0.0651871,13.0454,0.377228,71.4697,0.366293,8.25408,5.84953,3.27315e+08,5.88929
1396,10.5001,0.0492806,47.0956,0.0651859,13.0452,0.377271,71.4679,0.366342,8.24825,5.84992,3.27082e+08,5.89039
1397,10.5,0.049315,47.0957,0.0651858,13.0452,0.377289,71.4707,0.366351,8.24244,5.85001,3.26848e+08,5.89006
1398,10.4999,0.0493503,47.0958,0.065183,13.0456,0.377295,71.471,0.366335,8.23665,5.84992,3.26619e+08,5.8906
1399,10.4998,0.0493917,47.0961,0.0651799,13.0453,0.377285,71.4734,0.36631,8.23087,5.84997,3.26389e+08,5.89172
1400,10.4998,0.0494287,47.0965,0.0651787,13.0458,0.377313,71.4696,0.366326,8.22513,5.85042,3.26159e+08,5.89254
1401,10.4997,0.0494629,47.0969,0.0651781,13.0452,0.377307,71.4711,0.366293,8.21934,5.85021,3.25927e+08,5.89235
1402,10.4996,0.0494963,47.0969,0.065176,13.044,0.377277,71.477,0.366312,8.21357,5.85028,3.257e+08,5.89278
1403,10.4995,0.0495431,47.0972,0.0651711,13.0424,0.377282,71.4808,0.366353,8.20783,5.85016,3.25479e+08,5.89289
1404,10.4993,0.0495809,47.0976,0.0651692,13.0413,0.377271,71.4808,0.366387,8.2021,5.85033,3.25263e+08,5.89319
1405,10.4993,0.0496006,47.0977,0.0651633,13.0416,0.377227,71.4849,0.366385,8.19636,5.85106,3.25032e+08,5.89293
1406,10.4992,0.0496204,47.0974,0.0651689,13.0416,0.377211,71.4849,0.366364,8.19061,5.85128,3.24802e+08,5.89268
1407,10.4992,0.0496376,47.0976,0.0651638,13.0408,0.377199,71.4857,0.366354,8.18486,5.85128,3.24571e+08,5.89235
1408,10.4992,0.049653,47.0979,0.0651619,13.0408,0.377168,71.4836,0.366341,8.17919,5.85193,3.24347e+08,5.89214
1409,10.4992,0.0496682,47.0984,0.0651614,13.0408,0.377171,71.4787,0.366329,8.17353,5.85203,3.24119e+08,5.89171
1410,10.4993,0.0496867,47.0986,0.0651585,13.0404,0.377187,71.478,0.36632,8.16789,5.85199,3.23889e+08,5.89157
1411,10.4992,0.0496959,47.0987,0.0651508,13.0392,0.377179,71.4762,0.366287,8.16225,5.85209,3.23661e+08,5.89212
1412,10.4992,0.0497106,47.0991,0.0651463,13.0382,0.377157,71.4774,0.366261,8.15671,5.85216,3.23435e+08,5.89229
1413,10.4992,0.0497137,47.0992,0.0651501,13.038,0.377124,71.4752,0.366223,8.15104,5.85204,3.23215e+08,5.8932
1414,10.4992,0.0497138,47.0992,0.0651473,13.0369,0.377068,71.4748,0.366209,8.14535,5.85201,3.22995e+08,5.8935
1415,10.4992,0.0497169,47.0996,0.0651427,13.0368,0.377056,71.4729,0.366186,8.13968,5.85207,3.30031e+08,5.89361
1416,10.4992,0.0497219,47.0994,0.0651361,13.0371,0.377013,71.4723,0.366225,8.13401,5.85197,3.29825e+08,5.8935
1417,10.4991,0.0497283,47.0994,0.0651366,13.0369,0.377022,71.4728,0.366181,8.12834,5.85252,3.29614e+08,5.89418
1418,10.4991,0.0497382,47.0996,0.0651307,13.038,0.377032,71.4719,0.366186,8.12268,5.85303,3.29381e+08,5.89392
1419,10.499,0.0497421,47.0998,0.0651258,13.039,0.377023,71.4714,0.36619,8.11703,5.85318,3.2915e+08,5.89368
1420,10.499,0.0497487,47.0999,0.0651155,13.038,0.377011,71.4732,0.366193,8.11138,5.85364,3.28921e+08,5.89357
1421,10.4989,0.0497671,47.1007,0.0651193,13.0374,0.376989,71.4748,0.366201,8.10573,5.85399,3.28691e+08,5.89348
1422,10.4988,0.0497792,47.1011,0.0651219,13.0365,0.376978,71.4761,0.366238,8.10008,5.85437,3.2846e+08,5.89322
1423,10.4988,0.0497897,47.1018,0.065123,13.0356,0.377016,71.479,0.366245,8.0948,5.85455,3.28235e+08,5.89287
1424,10.4987,0.0498059,47.1022,0.0651269,13.0346,0.377013,71.4833,0.366246,8.0893,5.85466,3.2802e+08,5.89327
1425,10.4986,0.0498222,47.103,0.0651285,13.0342,0.376985,71.487,0.366284,8.08369,5.85499,3.2779e+08,5.89282
1426,10.4986,0.0498346,47.1031,0.0651278,13.0349,0.376986,71.4859,0.366266,8.0781,5.85511,3.27567e+08,5.89297
1427,10.4986,0.0498331,47.1033,0.0651278,13.0341,0.376953,71.4881,0.366283,8.07245,5.85515,3.27339e+08,5.89291
1428,10.4986,0.0498279,47.1033,0.0651239,13.034,0.376928,71.4877,0.366282,8.0668,5.85489,3.2711e+08,5.89316
1429,10.4986,0.0498263,47.1032,0.0651231,13.0345,0.376982,71.4865,0.366265,8.06118,5.85498,3.269e+08,5.89349
1430,10.4986,0.0498257,47.1039,0.0651278,13.0354,0.376974,71.4865,0.366244,8.05555,5.8547,3.26672e+08,5.89343
1431,10.4986,0.0498284,47.1047,0.0651298,13.0352,0.376942,71.4899,0.366233,8.04992,5.85407,3.26445e+08,5.89277
1432,10.4985,0.0498315,47.105,0.0651297,13.0345,0.376908,71.4963,0.36627,8.04434,5.85393,3.26238e+08,5.89318
1433,10.4985,0.0498361,47.1051,0.0651328,13.034,0.376898,71.5005,0.366297,8.03877,5.8536,3.26883e+08,5.89334
1434,10.4984,0.0498459,47.1054,0.0651355,13.0341,0.376902,71.5041,0.366329,8.0332,5.85322,3.26657e+08,5.89328
1435,10.4984,0.0498502,47.1055,0.0651402,13.0336,0.376874,71.5047,0.366352,8.02764,5.85312,3.26431e+08,5.89333
1436,10.4985,0.049853,47.1056,0.0651393,13.0346,0.376872,71.5031,0.366325,8.02208,5.85341,3.2621e+08,5.89387
1437,10.4985,0.0498529,47.1054,0.0651374,13.0355,0.376854,71.499,0.366284,8.01653,5.8531,3.25986e+08,5.89404
1438,10.4985,0.0498565,47.1057,0.0651371,13.0349,0.376878,71.5058,0.366312,8.01101,5.85339,3.25761e+08,5.89391
1439,10.4984,0.0498571,47.1059,0.0651322,13.0352,0.376857,71.5099,0.366306,8.00548,5.85329,3.25549e+08,5.8939
1440,10.4984,0.0498555,47.1061,0.0651347,13.0351,0.376807,71.514,0.366295,7.99995,5.85251,3.25337e+08,5.89434
1441,10.4983,0.0498549,47.1067,0.065141,13.0347,0.376793,71.5176,0.366338,7.99444,5.85248,3.25111e+08,5.89509
1442,10.4983,0.0498513,47.107,0.0651433,13.0343,0.376803,71.5161,0.3663,7.98892,5.85263,3.24886e+08,5.89488
1443,10.4983,0.0498455,47.1073,0.0651419,13.0353,0.376793,71.5147,0.366367,7.98345,5.85222,3.24661e+08,5.89454
1444,10.4983,0.0498462,47.107,0.0651375,13.0357,0.3768,71.5145,0.366386,7.97796,5.85207,3.24437e+08,5.89426
1445,10.4983,0.0498454,47.1068,0.0651397,13.0362,0.376771,71.5118,0.366391,7.97248,5.85243,3.24217e+08,5.89453
1446,10.4983,0.0498494,47.1072,0.0651424,13.0355,0.376767,71.5098,0.36638,7.967,5.85207,3.23994e+08,5.89425
1447,10.4983,0.0498515,47.1074,0.0651402,13.0367,0.376852,71.5088,0.366373,7.96152,5.85189,3.23771e+08,5.89427
1448,10.4984,0.049851,47.1079,0.0651456,13.0364,0.37688,71.5101,0.366364,7.95622,5.85232,3.23548e+08,5.89378
1449,10.4984,0.0498545,47.108,0.0651448,13.0361,0.376891,71.5068,0.366353,7.95077,5.85272,3.23327e+08,5.89377
1450,10.4985,0.0498579,47.1081,0.0651504,13.0364,0.376898,71.5009,0.366366,7.94801,5.85278,3.23119e+08,5.89349
1451,10.4984,0.0498597,47.1082,0.0651547,13.0361,0.376905,71.5024,0.366337,7.94337,5.85302,3.22897e+08,5.89425
1452,10.4985,0.0498624,47.1083,0.0651595,13.0363,0.376919,71.5025,0.366299,7.93794,5.85326,3.22677e+08,5.89455
1453,10.4985,0.0498655,47.1083,0.0651565,13.0362,0.376893,71.5012,0.366264,7.93293,5.85343,3.22469e+08,5.89507
1454,10.4985,0.0498723,47.1083,0.0651625,13.0354,0.376877,71.5014,0.366226,7.92855,5.85383,3.22248e+08,5.89516
1455,10.4984,0.0498725,47.1079,0.0651652,13.0349,0.376875,71.5043,0.36621,7.92316,5.85377,3.22045e+08,5.89528
1456,10.4984,0.0498799,47.1076,0.0651679,13.0355,0.376861,71.5042,0.366204,7.91781,5.85402,3.21824e+08,5.89477
