iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b,c
2097,286.841,2,5.04827,0.623392,21.1762,5.01332,28.2419,0.218336,0.231573,0.690666,0.632989,0.0248119,0.9025
2098,283.242,2,5.04827,0.623427,21.1761,5.01329,28.2416,0.218333,0.231567,0.690679,0.632975,0.0248119,0.9025
2099,287.111,2,5.04826,0.623445,21.1761,5.0133,28.2419,0.218332,0.231567,0.690689,0.632955,0.0248121,0.9025
2100,291.696,2,5.04826,0.623426,21.1756,5.01352,28.2413,0.218331,0.231581,0.690717,0.632955,0.0248124,0.9025
2101,289.747,2,5.04827,0.623424,21.1754,5.01369,28.2413,0.218332,0.231587,0.690711,0.632962,0.0248129,0.9025
2102,288.058,2,5.04826,0.623406,21.1754,5.0138,28.2429,0.218337,0.231597,0.690711,0.632954,0.0248129,0.9025
2103,288.282,2,5.04827,0.62341,21.1755,5.01392,28.2418,0.218335,0.231601,0.690697,0.632926,0.0248133,0.9025
2104,286.694,2,5.04829,0.623404,21.1753,5.01402,28.2415,0.218331,0.231607,0.690702,0.632911,0.0248134,0.9025
2105,287.287,2,5.04829,0.623423,21.1751,5.01411,28.2406,0.218331,0.231605,0.690708,0.632878,0.0248136,0.9025
2106,287.485,2,5.04828,0.623399,21.175,5.01407,28.2394,0.218332,0.231614,0.690697,0.632865,0.0248138,0.9025
2107,279.471,2,5.04829,0.623385,21.1749,5.01402,28.2387,0.218331,0.231631,0.690684,0.632858,0.0248133,0.9025
2108,279.264,2,5.04829,0.623409,21.1749,5.01404,28.2382,0.218332,0.231636,0.69067,0.632848,0.024813,0.9025
2109,283.12,2,5.04829,0.623423,21.1747,5.01408,28.2379,0.218329,0.231641,0.690664,0.632867,0.024813,0.9025
2110,287.484,2,5.04827,0.62345,21.1745,5.01408,28.2379,0.218327,0.231646,0.690651,0.632881,0.0248134,0.9025
2111,282.802,2,5.04826,0.62348,21.1746,5.01404,28.2387,0.218326,0.231651,0.690654,0.632889,0.0248133,0.9025
2112,276.532,2,5.04825,0.623496,21.1746,5.01401,28.2388,0.218323,0.231652,0.690653,0.632909,0.0248129,0.9025
2113,278.406,2,5.04824,0.623504,21.1742,5.01409,28.2388,0.21832,0.231651,0.69067,0.632912,0.0248126,0.9025
2114,287.429,2,5.04824,0.623508,21.1739,5.01415,28.2391,0.218317,0.231647,0.690689,0.632908,0.0248129,0.9025
2115,282.011,2,5.04825,0.623525,21.1738,5.01408,28.2388,0.218313,0.231637,0.690686,0.632947,0.0248132,0.9025
2116,287.753,2,5.04826,0.623572,21.1739,5.01406,28.2381,0.218313,0.231635,0.690653,0.632969,0.0248139,0.9025
2117,287.245,2,5.04828,0.623585,21.1741,5.01409,28.2366,0.21831,0.231645,0.690647,0.632992,0.0248142,0.9025
2118,288.036,2,5.04829,0.623603,21.1741,5.01407,28.2364,0.218308,0.231655,0.690646,0.632972,0.0248144,0.9025
2119,295.326,2,5.04831,0.623594,21.174,5.01415,28.2361,0.218309,0.231672,0.690696,0.632986,0.0248148,0.9025
2120,296.573,2,5.04831,0.623597,21.1737,5.01436,28.2362,0.218309,0.23169,0.690738,0.632994,0.0248153,0.9025
2121,281.74,2,5.0483,0.623621,21.1736,5.01436,28.2367,0.218308,0.231686,0.69076,0.632972,0.0248151,0.9025
2122,279.061,2,5.0483,0.623592,21.1735,5.01438,28.2359,0.218306,0.231694,0.69078,0.63296,0.0248146,0.9025
2123,281.562,2,5.04829,0.623598,21.1735,5.01438,28.2361,0.218308,0.231692,0.690803,0.632948,0.0248143,0.9025
2124,284.33,2,5.04828,0.623576,21.1735,5.01438,28.2366,0.218306,0.231706,0.690842,0.632947,0.0248139,0.9025
2125,277.702,2,5.04827,0.623552,21.1736,5.01424,28.2374,0.218304,0.231723,0.690861,0.632959,0.0248132,0.9025
2126,281.608,2,5.04826,0.623536,21.1735,5.01416,28.2383,0.218299,0.231738,0.690883,0.632977,0.0248129,0.9025
2127,288.785,2,5.04824,0.623543,21.1735,5.01422,28.2387,0.2183,0.231743,0.690917,0.63299,0.0248131,0.9025
2128,289.067,2,5.04825,0.623535,21.1737,5.01418,28.2384,0.218298,0.231753,0.690951,0.633017,0.0248134,0.9025
2129,282.438,2,5.04826,0.623523,21.1738,5.014,28.2387,0.218298,0.231765,0.690966,0.633043,0.0248132,0.9025
2130,294.395,2,5.04825,0.623526,21.1738,5.01393,28.239,0.218303,0.231773,0.690992,0.633057,0.0248137,0.9025
2131,285.303,2,5.04825,0.623513,21.174,5.01385,28.239,0.218306,0.231784,0.691026,0.633117,0.0248138,0.9025
2132,280.173,2,5.04826,0.623507,21.174,5.01393,28.2395,0.218311,0.231796,0.691056,0.633162,0.0248133,0.9025
2133,282.686,2,5.04827,0.623538,21.174,5.01389,28.2392,0.218314,0.231797,0.691079,0.633193,0.0248133,0.9025
2134,280.969,2,5.04828,0.623551,21.1743,5.01389,28.2391,0.218317,0.231801,0.691039,0.633222,0.0248134,0.9025
2135,286.758,2,5.04827,0.623558,21.1742,5.01388,28.2395,0.218323,0.231808,0.691006,0.633242,0.0248137,0.9025
2136,285.987,2,5.04827,0.623538,21.1743,5.01391,28.2401,0.218318,0.23181,0.691011,0.633254,0.0248139,0.9025
2137,281.648,2,5.04828,0.62351,21.1745,5.01394,28.2411,0.218315,0.2318,0.691025,0.633233,0.0248139,0.9025
2138,274.759,2,5.04827,0.62351,21.1746,5.01373,28.2419,0.218315,0.231793,0.691049,0.633227,0.0248132,0.9025
2139,282.226,2,5.04825,0.623487,21.1744,5.01358,28.2425,0.218315,0.231788,0.69108,0.633218,0.024813,0.9025
2140,290.624,2,5.04823,0.623525,21.1741,5.01358,28.243,0.218314,0.231781,0.6911,0.633192,0.0248135,0.9025
2141,279.823,2,5.04821,0.623533,21.174,5.01358,28.2425,0.218313,0.231771,0.69112,0.63317,0.0248132,0.9025
2142,283.792,2,5.0482,0.623526,21.174,5.01352,28.2427,0.218315,0.231774,0.691164,0.633163,0.0248129,0.9025
2143,280.08,2,5.04818,0.623538,21.174,5.01332,28.2427,0.218319,0.231771,0.691184,0.633202,0.0248127,0.9025
2144,279.725,2,5.04816,0.623528,21.1738,5.01329,28.2425,0.218324,0.23177,0.691198,0.633231,0.0248125,0.9025
2145,279.076,2,5.04816,0.623545,21.1736,5.01326,28.2423,0.218323,0.231774,0.691204,0.633268,0.0248123,0.9025
2146,278.548,2,5.04816,0.623535,21.1735,5.01331,28.2428,0.218325,0.231778,0.691222,0.633294,0.0248118,0.9025
2147,283.687,2,5.04815,0.623527,21.1736,5.01322,28.2428,0.21833,0.231781,0.69125,0.633307,0.0248117,0.9025
2148,289.383,2,5.04812,0.623533,21.1739,5.01287,28.2438,0.218332,0.231791,0.691238,0.633308,0.024812,0.9025
2149,288.428,2,5.04809,0.623522,21.1741,5.01263,28.2449,0.218331,0.231812,0.691232,0.633271,0.0248119,0.9025
2150,275.143,2,5.04808,0.623508,21.174,5.01259,28.2452,0.218332,0.231809,0.691228,0.633302,0.0248114,0.9025
2151,272.433,2,5.04808,0.62348,21.1738,5.01255,28.2449,0.21833,0.231799,0.69121,0.633277,0.0248108,0.9025
2152,285.29,2,5.04806,0.623465,21.1739,5.01237,28.2447,0.21833,0.231786,0.691223,0.633236,0.024811,0.9025
2153,277.955,2,5.04805,0.623451,21.1741,5.0122,28.2456,0.218331,0.231771,0.691226,0.633167,0.0248105,0.9025
2154,278.988,2,5.04801,0.623445,21.1741,5.01201,28.2465,0.218333,0.231768,0.691215,0.633152,0.0248102,0.9025
2155,273.954,2,5.04799,0.623422,21.1741,5.01178,28.2474,0.218334,0.231756,0.691189,0.633145,0.0248098,0.9025
2156,283.775,2,5.04797,0.623374,21.1741,5.01163,28.2479,0.218329,0.231745,0.691177,0.633112,0.02481,0.9025
2157,284.42,2,5.04795,0.623325,21.1741,5.01141,28.2479,0.218325,0.231735,0.691186,0.633082,0.0248102,0.9025
2158,281.014,2,5.04795,0.623321,21.1742,5.01135,28.2476,0.218326,0.231716,0.691215,0.633098,0.0248102,0.9025
2159,283.202,2,5.04798,0.623302,21.1743,5.01141,28.2475,0.218325,0.231701,0.691229,0.633074,0.0248104,0.9025
2160,281.254,2,5.04798,0.623283,21.1744,5.01137,28.2476,0.218327,0.231694,0.691205,0.633036,0.0248103,0.9025
2161,281.275,2,5.04801,0.623244,21.1743,5.01138,28.2473,0.218324,0.231689,0.691211,0.633011,0.0248102,0.9025
2162,278.341,2,5.04801,0.623222,21.1744,5.01132,28.2472,0.218324,0.231681,0.691189,0.632971,0.02481,0.9025
2163,280.562,2,5.04803,0.623165,21.1745,5.01136,28.2469,0.218324,0.231682,0.691207,0.632983,0.0248097,0.9025
2164,279.137,2,5.04803,0.623136,21.1744,5.01145,28.2469,0.218323,0.231677,0.691221,0.632996,0.0248095,0.9025
2165,280.57,2,5.04803,0.623121,21.1741,5.01152,28.2464,0.218323,0.231667,0.691257,0.632999,0.0248093,0.9025
2166,287.489,2,5.04803,0.623119,21.1737,5.01168,28.2464,0.218322,0.231659,0.691317,0.633013,0.0248095,0.9025
2167,286.261,2,5.04803,0.623131,21.1737,5.01181,28.247,0.218323,0.231649,0.691336,0.632965,0.0248096,0.9025
2168,287.932,2,5.04801,0.623109,21.173,5.0121,28.2466,0.218319,0.23167,0.691363,0.632983,0.0248096,0.9025
2169,284.165,2,5.04801,0.623057,21.1727,5.01219,28.247,0.218318,0.231687,0.691383,0.632987,0.0248093,0.9025
2170,281.27,2,5.04803,0.623026,21.1727,5.01227,28.2476,0.218314,0.23169,0.691391,0.633011,0.0248093,0.9025
2171,281.743,2,5.04804,0.623021,21.1726,5.01238,28.2479,0.21831,0.231683,0.691403,0.633011,0.0248093,0.9025
2172,280.505,2,5.04805,0.623014,21.1726,5.01248,28.2476,0.218309,0.231671,0.691419,0.633009,0.0248092,0.9025
2173,285.795,2,5.04803,0.623022,21.1724,5.01243,28.2482,0.21831,0.231661,0.691423,0.633011,0.0248095,0.9025
2174,287.634,2,5.04802,0.623046,21.1726,5.0125,28.2482,0.21831,0.231652,0.691434,0.632966,0.0248097,0.9025
2175,286.772,2,5.04802,0.623023,21.1726,5.01257,28.2478,0.218309,0.231654,0.691429,0.632936,0.0248099,0.9025
2176,292.825,2,5.04802,0.623,21.1725,5.01264,28.2469,0.218305,0.231651,0.691426,0.63291,0.0248106,0.9025
2177,293.043,2,5.04804,0.622981,21.1725,5.01261,28.2466,0.2183,0.231644,0.691421,0.632878,0.0248115,0.9025
2178,287.172,2,5.04804,0.622939,21.1724,5.0126,28.2471,0.218294,0.231648,0.691419,0.632922,0.0248119,0.9025
2179,294.334,2,5.04804,0.622908,21.1724,5.01257,28.2463,0.218286,0.231641,0.691437,0.632929,0.0248129,0.9025
2180,286.372,2,5.04802,0.622893,21.1722,5.01239,28.2464,0.218285,0.231636,0.691438,0.632958,0.0248133,0.9025
2181,286.021,2,5.04801,0.622855,21.1722,5.01223,28.2462,0.218282,0.231632,0.691448,0.632994,0.0248137,0.9025
2182,287.245,2,5.048,0.622859,21.1723,5.01199,28.2465,0.218278,0.231626,0.691443,0.632985,0.0248141,0.9025
2183,281.423,2,5.04799,0.622869,21.1725,5.01185,28.2467,0.218278,0.231624,0.691459,0.633001,0.024814,0.9025
2184,280.932,2,5.048,0.622852,21.1726,5.01173,28.2466,0.218273,0.231626,0.691446,0.63299,0.024814,0.9025
2185,276.983,2,5.048,0.622865,21.1728,5.01162,28.2463,0.218273,0.231631,0.691423,0.633009,0.0248137,0.9025
2186,276.519,2,5.04801,0.622867,21.1728,5.01158,28.2455,0.21827,0.231631,0.691389,0.633028,0.0248135,0.9025
2187,278.443,2,5.048,0.622865,21.1729,5.0115,28.2455,0.218266,0.231628,0.691364,0.633008,0.0248133,0.9025
2188,282.197,2,5.04799,0.622829,21.1727,5.01148,28.2456,0.218263,0.231631,0.691349,0.633007,0.0248134,0.9025
2189,280.117,2,5.04797,0.622806,21.1724,5.01134,28.2461,0.21826,0.231636,0.691322,0.633025,0.0248133,0.9025
2190,288.276,2,5.04796,0.622798,21.1723,5.01123,28.2462,0.21826,0.231642,0.691324,0.633022,0.0248136,0.9025
2191,284.089,2,5.04794,0.622809,21.1723,5.01122,28.2463,0.218258,0.231633,0.691322,0.633003,0.0248137,0.9025
2192,288.307,2,5.04791,0.622828,21.1722,5.01108,28.2467,0.218258,0.231632,0.691316,0.632935,0.0248139,0.9025
2193,281.994,2,5.04789,0.62284,21.172,5.01099,28.2467,0.218258,0.231638,0.69129,0.632943,0.0248139,0.9025
2194,286.772,2,5.04788,0.62287,21.1718,5.01098,28.2467,0.218255,0.231647,0.691286,0.632915,0.0248139,0.9025
2195,282.558,2,5.04786,0.622931,21.1717,5.01104,28.2469,0.218252,0.231644,0.691275,0.632874,0.0248139,0.9025
2196,283.095,2,5.04786,0.62301,21.1715,5.01114,28.2471,0.218249,0.231643,0.691328,0.632878,0.0248137,0.9025
2197,280.703,2,5.04786,0.623037,21.1712,5.01117,28.2477,0.218244,0.231633,0.691328,0.632909,0.0248139,0.9025
2198,279.324,2,5.04788,0.623044,21.1711,5.01121,28.2476,0.218239,0.231629,0.691329,0.632916,0.0248138,0.9025
2199,283.671,2,5.0479,0.623065,21.1713,5.01117,28.248,0.218235,0.231623,0.691315,0.632878,0.024814,0.9025
2200,278.815,2,5.04792,0.623076,21.1715,5.01125,28.2482,0.218232,0.231617,0.691317,0.632845,0.0248137,0.9025
2201,278.716,2,5.04795,0.623075,21.1716,5.01139,28.2486,0.218232,0.231608,0.691303,0.632839,0.0248136,0.9025
2202,288.241,2,5.04797,0.623063,21.1716,5.01145,28.2492,0.218234,0.231613,0.691287,0.632863,0.0248141,0.9025
2203,281.265,2,5.04797,0.623034,21.1717,5.01142,28.2496,0.218232,0.231621,0.691273,0.632879,0.024814,0.9025
2204,279.415,2,5.04797,0.623028,21.1715,5.01149,28.2496,0.218231,0.23162,0.691251,0.632888,0.0248139,0.9025
2205,275.068,2,5.04798,0.623047,21.1716,5.01148,28.2495,0.218233,0.231618,0.69122,0.632899,0.0248136,0.9025
2206,273.556,2,5.04799,0.623053,21.1716,5.01151,28.2493,0.218233,0.231616,0.691227,0.632895,0.0248129,0.9025
2207,285.274,2,5.04798,0.623067,21.1716,5.0116,28.25,0.218236,0.231613,0.691214,0.632906,0.0248131,0.9025
2208,274.39,2,5.04798,0.623068,21.1718,5.0115,28.2502,0.21824,0.231611,0.691202,0.632916,0.0248126,0.9025
2209,280.378,2,5.04798,0.623091,21.1719,5.01143,28.2507,0.218245,0.231609,0.69117,0.632939,0.0248126,0.9025
2210,274.038,2,5.04799,0.623095,21.1723,5.01139,28.2509,0.218242,0.231598,0.691145,0.632922,0.0248123,0.9025
2211,278.255,2,5.04801,0.623091,21.1724,5.01148,28.2506,0.218242,0.231587,0.691129,0.632945,0.0248123,0.9025
2212,279.813,2,5.04802,0.623094,21.1726,5.0114,28.251,0.218242,0.23157,0.691105,0.632948,0.0248125,0.9025
2213,277.575,2,5.04803,0.62309,21.173,5.0113,28.2517,0.218242,0.231555,0.691079,0.632941,0.0248124,0.9025
2214,275.774,2,5.04803,0.623125,21.1732,5.0111,28.2521,0.218244,0.231543,0.691052,0.63294,0.0248123,0.9025
2215,270.978,2,5.04803,0.623154,21.1734,5.01087,28.252,0.218242,0.231533,0.691023,0.632923,0.0248117,0.9025
2216,277.444,2,5.048,0.62318,21.1737,5.01072,28.2517,0.218239,0.231524,0.690986,0.632879,0.0248115,0.9025
2217,280.766,2,5.04798,0.623197,21.1737,5.01063,28.2519,0.218238,0.231513,0.690951,0.632862,0.0248116,0.9025
2218,280.385,2,5.04796,0.623202,21.174,5.0105,28.2528,0.218235,0.231509,0.69092,0.632817,0.0248115,0.9025
2219,281.205,2,5.04794,0.623158,21.174,5.01035,28.2535,0.218235,0.231509,0.690902,0.632812,0.0248115,0.9025
2220,276.337,2,5.04794,0.623101,21.1739,5.01032,28.2539,0.218235,0.231508,0.6909,0.63281,0.024811,0.9025
2221,276.465,2,5.04791,0.623082,21.1739,5.01031,28.2547,0.218237,0.231496,0.690914,0.632804,0.0248105,0.9025
2222,283.465,2,5.04791,0.623064,21.1739,5.01035,28.2543,0.218235,0.231497,0.690908,0.632809,0.0248106,0.9025
2223,276.55,2,5.04791,0.62304,21.1739,5.01045,28.2543,0.218235,0.23149,0.690893,0.632787,0.0248103,0.9025
2224,286.332,2,5.0479,0.623037,21.174,5.01051,28.2533,0.218233,0.231495,0.690893,0.632779,0.0248104,0.9025
2225,285.63,2,5.04788,0.623045,21.1739,5.01045,28.2537,0.218239,0.231497,0.690874,0.632806,0.0248107,0.9025
2226,280.636,2,5.04788,0.623056,21.1739,5.01043,28.2536,0.218239,0.231497,0.690837,0.632834,0.0248108,0.9025
2227,274.886,2,5.04788,0.623043,21.1738,5.01043,28.2532,0.218235,0.231494,0.690807,0.632852,0.0248106,0.9025
2228,272.59,2,5.04789,0.623019,21.1739,5.01059,28.2535,0.218233,0.231488,0.690798,0.632854,0.02481,0.9025
2229,272.671,2,5.04788,0.623023,21.1739,5.01069,28.2533,0.218236,0.231481,0.690773,0.632844,0.0248094,0.9025
2230,277.413,2,5.0479,0.622988,21.1738,5.01081,28.2525,0.218233,0.231478,0.690751,0.632821,0.0248091,0.9025
2231,281.33,2,5.0479,0.622988,21.1736,5.01082,28.2527,0.218232,0.231475,0.690722,0.632804,0.0248092,0.9025
2232,283.064,2,5.04788,0.623009,21.1736,5.01079,28.2529,0.218233,0.231474,0.690685,0.6328,0.0248094,0.9025
2233,280.151,2,5.04788,0.622987,21.1736,5.01079,28.2533,0.218234,0.231476,0.690667,0.6328,0.0248092,0.9025
2234,292.097,2,5.04786,0.622978,21.1738,5.01069,28.2528,0.218234,0.231476,0.690665,0.632792,0.0248098,0.9025
2235,287.301,2,5.04787,0.622995,21.174,5.01064,28.2529,0.218233,0.231478,0.690655,0.632827,0.0248102,0.9025
2236,285.111,2,5.04786,0.623012,21.1742,5.01034,28.2528,0.218234,0.231474,0.690642,0.632812,0.0248105,0.9025
2237,281.262,2,5.04785,0.623038,21.1745,5.01016,28.253,0.21823,0.231465,0.690655,0.632807,0.0248105,0.9025
2238,278.336,2,5.04786,0.623034,21.1746,5.0101,28.2536,0.218229,0.231455,0.690659,0.632792,0.0248103,0.9025
2239,274.487,2,5.04786,0.623022,21.1749,5.00996,28.2538,0.218227,0.231446,0.690644,0.63277,0.0248098,0.9025
2240,278.497,2,5.04784,0.622999,21.175,5.00968,28.254,0.218226,0.231447,0.690615,0.632731,0.0248095,0.9025
2241,286.312,2,5.04781,0.62298,21.1751,5.00948,28.2546,0.218225,0.231448,0.690595,0.632697,0.0248097,0.9025
2242,280.532,2,5.04777,0.62296,21.1752,5.00911,28.2561,0.218226,0.231455,0.690582,0.632692,0.0248094,0.9025
2243,280.44,2,5.04774,0.622942,21.1753,5.00879,28.2567,0.218224,0.231469,0.69057,0.632675,0.024809,0.9025
2244,279.982,2,5.04774,0.622938,21.1755,5.0087,28.2576,0.218222,0.231474,0.690556,0.63267,0.0248088,0.9025
2245,282.368,2,5.04773,0.622929,21.1754,5.00874,28.2587,0.218221,0.231473,0.690562,0.632721,0.0248089,0.9025
2246,272.033,2,5.04773,0.622894,21.1754,5.00871,28.2589,0.21822,0.231474,0.690547,0.632725,0.0248082,0.9025
2247,281.794,2,5.04772,0.622889,21.1753,5.00875,28.2587,0.218223,0.231482,0.690523,0.632726,0.0248081,0.9025
2248,275.933,2,5.04772,0.622885,21.1752,5.00881,28.2583,0.218221,0.231481,0.690525,0.632746,0.0248077,0.9025
2249,280.187,2,5.04771,0.622868,21.1753,5.00877,28.2587,0.218222,0.231485,0.690542,0.632766,0.0248074,0.9025
2250,281.52,2,5.04772,0.62285,21.1753,5.0089,28.259,0.218225,0.231487,0.690561,0.632781,0.0248072,0.9025
2251,282.309,2,5.04774,0.62284,21.1754,5.00894,28.2594,0.218225,0.231491,0.690592,0.632791,0.024807,0.9025
2252,273.848,2,5.04776,0.62283,21.1756,5.00895,28.2593,0.218224,0.231495,0.690592,0.632815,0.0248065,0.9025
2253,279.267,2,5.04777,0.622805,21.1757,5.00904,28.2596,0.218226,0.231507,0.690571,0.632842,0.0248062,0.9025
2254,272.621,2,5.04778,0.622779,21.1756,5.00906,28.2598,0.218227,0.231508,0.690573,0.632884,0.0248056,0.9025
2255,275.507,2,5.04778,0.622787,21.1756,5.00907,28.2599,0.21823,0.231508,0.690574,0.632905,0.0248052,0.9025
2256,280.532,2,5.04779,0.622771,21.1757,5.0091,28.2602,0.218236,0.231509,0.690592,0.632897,0.0248048,0.9025
2257,292.369,2,5.04778,0.622751,21.1758,5.00899,28.2606,0.218243,0.231514,0.690603,0.632867,0.024805,0.9025
2258,285.291,2,5.04778,0.622709,21.1758,5.00888,28.2601,0.218245,0.23152,0.690603,0.632852,0.024805,0.9025
2259,283.646,2,5.04777,0.622691,21.1759,5.00876,28.2601,0.218244,0.231523,0.690573,0.63285,0.0248051,0.9025
2260,284.354,2,5.04776,0.622659,21.176,5.00862,28.2604,0.218247,0.23153,0.690551,0.632875,0.0248053,0.9025
2261,277.598,2,5.04774,0.622638,21.176,5.00847,28.2608,0.218255,0.23154,0.690522,0.632894,0.0248048,0.9025
2262,288.816,2,5.04774,0.622618,21.1761,5.0083,28.2607,0.218253,0.231544,0.690492,0.6329,0.0248054,0.9025
2263,284.306,2,5.04775,0.622589,21.1764,5.0082,28.2604,0.218252,0.231548,0.690459,0.632869,0.0248055,0.9025
2264,280.511,2,5.04776,0.622575,21.1765,5.00822,28.2597,0.218251,0.23155,0.690451,0.632873,0.0248054,0.9025
2265,283.101,2,5.04778,0.62255,21.1766,5.00829,28.2602,0.21825,0.231549,0.690455,0.632879,0.0248054,0.9025
2266,288.404,2,5.0478,0.622527,21.1767,5.00837,28.2603,0.218247,0.231548,0.690482,0.632892,0.0248058,0.9025
2267,287.694,2,5.04781,0.622518,21.1766,5.00833,28.2605,0.218248,0.231548,0.690496,0.632896,0.024806,0.9025
2268,290.669,2,5.04782,0.622511,21.1766,5.00836,28.2603,0.21825,0.231543,0.690517,0.632882,0.0248065,0.9025
2269,283.793,2,5.04782,0.622506,21.1766,5.0084,28.2593,0.218251,0.231536,0.690533,0.632873,0.0248065,0.9025
2270,293.574,2,5.04783,0.622507,21.1765,5.00852,28.2596,0.218261,0.231537,0.69055,0.632881,0.024807,0.9025
2271,290.23,2,5.04786,0.622493,21.1766,5.00864,28.259,0.218267,0.231536,0.690547,0.632888,0.0248075,0.9025
2272,289.336,2,5.04787,0.622492,21.1766,5.00869,28.2585,0.218271,0.231541,0.69055,0.632895,0.0248078,0.9025
2273,286.379,2,5.04788,0.622492,21.1767,5.0087,28.2578,0.218273,0.231537,0.69054,0.632909,0.0248082,0.9025
2274,285.966,2,5.0479,0.622444,21.1768,5.0088,28.2585,0.218272,0.231541,0.69054,0.632916,0.0248084,0.9025
2275,285.287,2,5.04792,0.622399,21.1769,5.00889,28.2588,0.218275,0.231544,0.690543,0.632905,0.0248084,0.9025
2276,288.924,2,5.04793,0.622358,21.1766,5.00902,28.259,0.218277,0.231551,0.690529,0.632905,0.0248087,0.9025
2277,283.302,2,5.04793,0.622331,21.1763,5.00924,28.259,0.218281,0.231564,0.690553,0.632947,0.0248085,0.9025
2278,281.486,2,5.04793,0.622311,21.1762,5.00935,28.2585,0.218282,0.231576,0.690554,0.632956,0.0248083,0.9025
2279,278.388,2,5.04795,0.62229,21.1763,5.00939,28.2581,0.218279,0.231578,0.690545,0.632947,0.024808,0.9025
2280,275.078,2,5.04797,0.622284,21.1764,5.00944,28.2572,0.218275,0.231587,0.690532,0.632958,0.0248075,0.9025
2281,275.703,2,5.04797,0.622296,21.1764,5.00943,28.2572,0.218273,0.231601,0.690509,0.632947,0.0248069,0.9025
2282,287.66,2,5.04798,0.622279,21.1765,5.00945,28.257,0.218271,0.231607,0.690505,0.632938,0.0248071,0.9025
2283,284.503,2,5.048,0.622261,21.1764,5.00947,28.2567,0.218271,0.231617,0.690519,0.632936,0.024807,0.9025
2284,288.611,2,5.04799,0.622291,21.1763,5.00941,28.256,0.218272,0.231623,0.690522,0.632917,0.0248072,0.9025
2285,291.798,2,5.04798,0.622336,21.1763,5.00939,28.2563,0.218277,0.231628,0.69055,0.632901,0.0248074,0.9025
2286,293.187,2,5.04799,0.622358,21.176,5.00954,28.2557,0.218274,0.231626,0.690575,0.632868,0.024808,0.9025
2287,290.434,2,5.04801,0.622351,21.176,5.0095,28.2555,0.21827,0.231611,0.69057,0.632856,0.0248087,0.9025
2288,291.145,2,5.04801,0.622359,21.1762,5.00951,28.2556,0.218268,0.231603,0.690548,0.632787,0.0248093,0.9025
2289,282.518,2,5.04803,0.622356,21.1766,5.00935,28.2557,0.218265,0.231593,0.690515,0.63275,0.0248096,0.9025
2290,278.384,2,5.04805,0.622341,21.1766,5.00921,28.2554,0.218259,0.231591,0.690489,0.632757,0.0248096,0.9025
2291,282.385,2,5.04805,0.622359,21.1768,5.00908,28.2552,0.218258,0.231591,0.690478,0.632745,0.0248096,0.9025
2292,277.573,2,5.04805,0.622371,21.1769,5.00904,28.2556,0.218258,0.231586,0.690477,0.632715,0.0248092,0.9025
2293,279.33,2,5.04806,0.622391,21.177,5.00907,28.2557,0.218258,0.231584,0.690487,0.632733,0.024809,0.9025
2294,282.826,2,5.04807,0.622417,21.1771,5.00907,28.2559,0.218255,0.23158,0.690497,0.632739,0.0248091,0.9025
2295,280.69,2,5.04807,0.622408,21.1772,5.00897,28.2564,0.218257,0.231583,0.690483,0.632758,0.024809,0.9025
2296,280.888,2,5.04807,0.622407,21.1772,5.00891,28.2562,0.218257,0.231582,0.690446,0.632792,0.0248092,0.9025
2297,281.605,2,5.04808,0.622391,21.1772,5.00881,28.2569,0.218258,0.23159,0.690433,0.632822,0.0248092,0.9025
2298,284.895,2,5.04808,0.622391,21.177,5.00897,28.2567,0.218258,0.231597,0.690454,0.632831,0.0248091,0.9025
2299,283.677,2,5.04808,0.622368,21.1766,5.00899,28.2564,0.218256,0.231625,0.690454,0.632871,0.0248089,0.9025
